user_id,timing_regularity,burst_pattern_score,linguistic_entropy,network_coordination_index,posts_per_hour,avg_inter_arrival_time,is_fake
user_410,0.1533772878259225,0.15279843163496734,0.7156714793158642,0.03780804157708479,14,178.9973150733755,0
user_411,0.19777039824065407,0.19303006738847414,0.7473062968218059,0.04421819737137256,9,41.26870614369612,0
user_412,0.8456629687014499,0.8944635253731994,0.0473424798390395,0.925997411166905,154,1.0243161315689988,1
user_413,0.33025382380820645,0.21683230227300132,0.6427255604769102,0.1027906358111893,5,272.5072609404826,0
user_414,0.28048529798934674,0.16291901645276435,0.59128835036838,0.19724574495037395,13,89.95710903914255,0
user_415,0.8408305310822695,0.7099104177704627,0.08352711591617046,0.9017361545138722,96,0.5437204451512414,1
user_416,0.11562010181329031,0.2722356005206035,0.6326361053858466,0.015997172334484333,1,96.00279991887822,0
user_417,0.9813473240017833,0.8282546132131036,0.031626869491002796,0.7140400676207066,110,1.4232152480743603,1
user_418,0.27771011549631225,0.18941211297095126,0.7788411232337361,0.2628944469655565,11,105.78280207513315,0
user_419,0.8005897231386547,0.7784984058098559,0.027508831529768574,0.6513485371644826,88,0.5833720151226386,1
user_420,0.9345256712921189,0.8164557473437762,0.09479300907773691,0.9848042001820118,182,0.4999642705389641,1
user_421,0.2401797789305015,0.28186237577177464,0.6633598101454118,0.05857272973256386,12,62.87765441667766,0
user_422,0.3362981741837967,0.12125161361467912,0.6154251520076423,0.05879665338579296,10,244.7691963386295,0
user_423,0.8740479988311112,0.990286659105224,0.09429687039113743,0.9680302065971005,188,0.9109196576735633,1
user_424,0.3836466194567013,0.12780889329901302,0.5907730127934856,0.27951405770562626,1,53.11315896267368,0
user_425,0.38788282719108613,0.12796867131402784,0.5700188730174911,0.2673099444015065,15,203.2053921130053,0
user_426,0.9109258997920048,0.7806094945970542,0.06107802709411858,0.8346490033431415,113,0.9737712859397415,1
user_427,0.16044821540840268,0.2752517702761218,0.5632048508509476,0.25841251327045117,9,118.70469013147788,0
user_428,0.3893970548821357,0.16030203571029414,0.7681686787477793,0.22784894490610633,3,108.48101833819605,0
user_429,0.31513959920567425,0.10959178535959141,0.541422957855432,0.06769548371314105,4,101.26457894684175,0
user_430,0.2989094139071727,0.2786928106541944,0.6750648288864195,0.07561917890455229,3,112.15306393554397,0
user_431,0.14995397159998256,0.21715735450253146,0.7993802945593436,0.07109274251413532,13,249.65248027132748,0
user_432,0.3052234488067498,0.293310333816146,0.5854928291630198,0.13840859181448442,3,161.77883168673569,0
user_433,0.8478371037287079,0.8185043457973802,0.05712704207149322,0.9448968826459881,88,0.14156217465076898,1
user_434,0.9122514832609556,0.9213796301836342,0.021630981998160825,0.9992415398151917,106,1.162108415944802,1
user_435,0.9064516383466248,0.9191671685529835,0.035497822543209656,0.9417153369122022,178,0.8923991150977602,1
user_436,0.30235155191120267,0.13035536398122466,0.5484484543412684,0.0580277736474689,8,46.86783971045327,0
user_437,0.8635591434541866,0.7384693986958645,0.07752051425901008,0.7947614724647736,176,0.39811709607312773,1
user_438,0.8785440742972191,0.9810880260290915,0.0768221730817078,0.9887321694432503,99,1.0759157958245837,1
user_439,0.8635920346959373,0.9899872906667464,0.018547487720703137,0.8472048758178838,96,1.8785957847159416,1
user_440,0.2952290398041641,0.24244724357054406,0.6877859117869267,0.06716829517450032,9,237.24810820553236,0
user_441,0.2746917413180172,0.17227227472197304,0.5769712268951552,0.13611932049069744,6,68.92461870835649,0
user_442,0.816956547675195,0.9660456388733297,0.09691940916871333,0.6685681584883755,63,0.3338728308803536,1
user_443,0.21475528325936216,0.2332076126506016,0.6927588783523764,0.084363545942903,14,165.4153300290109,0
user_444,0.2992719723061281,0.20759053165203573,0.794687036782589,0.20262355443703992,6,252.78936508419815,0
user_445,0.1769433021482898,0.1658780703517824,0.6733825906144175,0.018126321663859822,9,157.1898125567421,0
user_446,0.30885793957689434,0.29330240139363173,0.6427219219425413,0.20153430901752037,9,172.2218049817445,0
user_447,0.19775661224021662,0.24576033181426382,0.6635697584025319,0.258998267895614,8,190.06034420558018,0
user_448,0.3977136408372556,0.2527843033835766,0.7883012913182499,0.03592369634598447,8,142.85403956540267,0
user_449,0.395712353417353,0.1389879349155843,0.6403810901978804,0.08044905505208132,3,180.06657438938964,0
user_450,0.17587409361737427,0.10433893180917289,0.6245757172595274,0.10833865828976408,13,235.4394339394033,0
user_451,0.24804066308990996,0.27571632207625185,0.6250538149157803,0.14374535821423529,3,116.20441457310737,0
user_452,0.8673008539442044,0.9073426829154141,0.012383382987663616,0.8821025045567996,142,0.41241319108433583,1
user_453,0.8787820625501075,0.7080168625784001,0.010485066171413315,0.699605092433064,157,1.452711359317032,1
user_454,0.16305821702816972,0.2724202005219517,0.7201688367199379,0.24881464565065398,14,254.99644509137414,0
user_455,0.27862370140521936,0.18040819661549995,0.6530512340854775,0.014694524659584485,9,197.68990206638128,0
user_456,0.3635731779028081,0.18544994167466916,0.5351582174383801,0.11116556690150818,11,178.5533592790136,0
user_457,0.22965798842355212,0.12102679134167267,0.6066879565281038,0.12496067368385619,14,88.21129155105464,0
user_458,0.8200285288712941,0.7930490790091502,0.003432948813470005,0.901416199166984,193,0.9758458277583424,1
user_459,0.28554551134271977,0.2525153885658671,0.6402093084489733,0.21147539520265302,15,123.84315030789269,0
user_460,0.32216217928545887,0.1519180296464456,0.7544324644711183,0.15440253497956558,5,97.40016584760534,0
user_461,0.26701225046044874,0.24976617374293422,0.5485763740143282,0.02700807028545177,10,59.11081423117684,0
user_462,0.1092059469261698,0.29167397138688433,0.5063880948117074,0.1139329767037469,7,212.32242922998756,0
user_463,0.1828691074638135,0.19410623499287571,0.6873457186973133,0.20679161984271463,9,136.9234564526235,0
user_464,0.24366230626833763,0.14332192892986043,0.5173700768995148,0.2821514331130595,13,213.9708397894652,0
user_465,0.12418739877920888,0.23967195790427934,0.6850848714044921,0.09772430321962279,7,58.53237916999674,0
user_466,0.38576019746933177,0.18776059479761048,0.5963274752427177,0.05428749989729252,14,208.99078036786128,0
user_467,0.3082289269135987,0.2534156783601025,0.5817256182257162,0.19648777141252735,15,44.43383958038279,0
user_468,0.8404542397317933,0.8909256853914655,0.01958329487592958,0.8615416478111866,68,1.9654921978419273,1
user_469,0.3109740028329828,0.1924870706655507,0.7454387488399955,0.1884339721980484,8,209.96799665985634,0
user_470,0.9331879586291862,0.7782808423816707,0.09976600508812838,0.9021361226305278,191,0.2573741491051119,1
user_471,0.9245223953056111,0.93300006052571,0.012514080900724034,0.7363545761047564,154,1.850964349041866,1
user_472,0.39982506263126416,0.2653912671891817,0.790252169175197,0.06217669932930598,5,192.2945193013029,0
user_473,0.8080879033098676,0.9941483562423254,0.018282667593399582,0.6618312310670896,200,0.7991399639536625,1
user_474,0.3907343742025603,0.28524897918358355,0.7560399677646954,0.2702376745201556,12,195.23224766877323,0
user_475,0.33858324366840775,0.1848496926093235,0.726879121518459,0.10448682316525301,6,249.08296476540892,0
user_476,0.9241904438947464,0.9395656970094577,0.09796695910140596,0.7834845338927005,164,0.24355410834804025,1
user_477,0.2874032862692251,0.2963361780207163,0.5781634796686523,0.055265449993577506,6,169.42886945826467,0
user_478,0.11918216442179891,0.275023283804017,0.5575685676939299,0.0046499516632714346,11,261.25329690768353,0
user_479,0.22553283063624205,0.17256558231757335,0.5111084824991318,0.10790649225033347,13,244.26667384460495,0
user_480,0.21546438601338727,0.2602919188265438,0.7888211632847635,0.11412053803050703,13,116.19705177888193,0
user_481,0.848877389233485,0.7030281177914947,0.08847672782681792,0.9537344786910271,53,0.5197346087946875,1
user_482,0.3292845213125073,0.12199831593847095,0.5561108166624297,0.042358210582046384,11,90.3878045257899,0
user_483,0.8081877834672236,0.9099578399509216,0.020204055999911597,0.9068447621689171,70,1.2375199279526197,1
user_484,0.1747114185755658,0.26869130995609797,0.5826715603202663,0.21784616700469941,10,273.4612215501632,0
user_485,0.8708469331805031,0.9331868141312784,0.06036269933225402,0.6353698505632374,87,1.4951434777057246,1
user_486,0.9965910893794773,0.8444334965999432,0.05261393749383725,0.7890940915287963,157,1.5794945227479853,1
user_487,0.8660095816067239,0.9787741382769585,0.058407635758129905,0.6444988563292121,122,1.5109182463134176,1
user_488,0.9735804847144347,0.9924632143780333,0.05893550834092309,0.7812843310780533,58,0.9149648729645878,1
user_489,0.9520404506370574,0.8046803666851845,0.09504117672632573,0.6297781862698673,61,1.4804796931700737,1
user_490,0.9160807208436825,0.9003312518490172,0.015896066017905497,0.8565318940002424,137,0.3408485982844923,1
user_491,0.18986509810766813,0.13256853390533063,0.7429745171151281,0.0801724112364141,13,59.86240220992579,0
user_492,0.8946649333600011,0.714904244910346,0.07814780764583829,0.8207601314917579,196,1.8089851618851638,1
user_493,0.2646311142162604,0.2222529094904171,0.6343220785993755,0.055009275791852885,10,263.37477620856316,0
user_494,0.2209248893695155,0.10178010171210224,0.778088526054144,0.17891203048096688,7,257.74054481044334,0
user_495,0.28509896135781254,0.24520085850399312,0.597202851247934,0.28825710060847126,1,78.89071151452232,0
user_496,0.9973288735658116,0.8557163769046944,0.0231004241314543,0.8715025238089447,149,0.17136716419299974,1
user_497,0.37578892303563705,0.12777359857058246,0.5857920682335056,0.2084524034943637,11,115.15918227811297,0
user_498,0.2126472330663562,0.2482766697644169,0.5788065569778338,0.11403719923799244,15,74.14721761365554,0
user_499,0.25942306681618554,0.2767772573727393,0.7953999356523868,0.2134535828100929,5,59.50788807255668,0
user_500,0.15999303756387626,0.15491458338269287,0.5549322573463737,0.14958886485044667,5,219.3705424240088,0
user_501,0.23741965875082707,0.10411210846127353,0.7291145610017258,0.09866970550092939,10,179.96634542871524,0
user_502,0.24946483487258056,0.20812994415226166,0.7645351093681163,0.15805256678258825,9,277.0858924936657,0
user_503,0.9238018898541279,0.8107812526833571,0.09476018508020645,0.7006559188497834,176,1.7196599197771427,1
user_504,0.9127940638730978,0.7557255875862671,0.0326258462868636,0.9887645588231899,71,1.9345688949562825,1
user_505,0.21534988841138922,0.1787860409069967,0.5127207664122188,0.07364618788125644,2,263.8855707072104,0
user_506,0.9020532273078367,0.8860755371075251,0.02344356375926715,0.8631401490245978,89,0.7842412004231798,1
user_507,0.10216087064464938,0.1930314814372932,0.6898459951326578,0.04305757726249674,14,158.3041514754305,0
user_508,0.21511779278846996,0.15729487056472802,0.7147486784230389,0.014255409908128867,1,285.65016881001975,0
user_509,0.2224644068670763,0.16466019627135156,0.5434864622091711,0.28529022781814095,9,252.15100995773727,0
user_510,0.39803662122067096,0.2649843853890338,0.6376945972932053,0.23515053300198796,5,91.64953760365135,0
user_511,0.2994525980144332,0.14796405026532036,0.6222676809500535,0.07772506139184147,10,85.74667146999317,0
user_512,0.9197609723921799,0.8425720152685658,0.07442098171460321,0.9741757204486801,98,0.32734096914584637,1
user_513,0.2141936935461563,0.11882679238564726,0.6244727226553706,0.2932457130227398,1,258.3410087328997,0
user_514,0.17558173092289608,0.23453585545227054,0.6823306658341789,0.09667590580440932,12,181.24656529544444,0
user_515,0.19603753466018453,0.11860896109690583,0.5875175741117724,0.29560359859868246,4,283.09019987914803,0
user_516,0.22063988345489785,0.2702052976483022,0.5863647385998498,0.03583750045504234,3,240.84009035250756,0
user_517,0.10676756543372115,0.1741658902258853,0.7096546336501147,0.11791869772301415,3,170.83636357684847,0
user_518,0.8564254878376399,0.7574682328918196,0.016107169221489692,0.8699384447606767,99,1.2024484909831579,1
user_519,0.9660891810951029,0.7318676315593189,0.04390592837312857,0.8205844534759172,61,1.1069571355839771,1
user_520,0.24168566422323454,0.1665357102009988,0.793555998355451,0.12432404958978256,2,124.32598713672333,0
user_521,0.1003092136926164,0.11212807861757941,0.7353105673339602,0.271110673597907,4,123.26285570305447,0
user_522,0.3758963175895633,0.18759438021456265,0.6521299202428636,0.025624359545419206,8,275.54506663278653,0
user_523,0.9220649406658463,0.9354698008746674,0.018058043800311063,0.8333175210190353,78,0.9576531727928522,1
user_524,0.9573092910432384,0.8720368284274986,0.03531250100313654,0.9116588324158816,98,1.697339714037225,1
user_525,0.9307595879070113,0.7158622613292867,0.07147366033573044,0.623244143063617,93,1.3346539656646828,1
user_526,0.3333274790403994,0.28883697009027487,0.6640684379414991,0.27551171574544836,11,268.060928357707,0
user_527,0.22719234535268173,0.10005767838705665,0.5687222432746248,0.0033962955876712052,8,289.2434485890915,0
user_528,0.3830449882846443,0.24773284440644197,0.7306059116370768,0.24525350550186398,13,163.19225632786504,0
user_529,0.16781729023082156,0.29006242294347884,0.5126759139451875,0.1823880515670782,11,68.98359032788511,0
user_530,0.1952592691248293,0.2225826979899458,0.7656626610325714,0.11955504398528494,15,250.7017666836723,0
user_531,0.37670679480884994,0.21356000870833763,0.5655936248678757,0.2009738069509039,8,238.21124038019002,0
user_532,0.8637613685722141,0.8119530511848914,0.02482873608861602,0.7365779000511761,69,1.7475972249517873,1
user_533,0.3864862419409486,0.16072250466503518,0.7932785360137845,0.24408398347981902,11,207.92974672870068,0
user_534,0.1371227931985508,0.19635488822195019,0.5464837032833367,0.169509293042772,10,104.58339533889733,0
user_535,0.9711658218862289,0.881006736583503,0.05162939485200746,0.9865921137003821,129,1.5809603942278472,1
user_536,0.1971864529534243,0.2918468658793752,0.7480082320309992,0.23260492933299898,8,299.2111161412363,0
user_537,0.2420306157087601,0.10550458376589088,0.5699643800243621,0.05818171007067082,6,112.59068375068766,0
user_538,0.867043852144272,0.8720805375312164,0.0992666952400102,0.9605535431558665,70,0.47414981235040876,1
user_539,0.3216809188847489,0.2064775657818207,0.5872075919070099,0.07124226042572152,3,115.93516563275519,0
user_540,0.9255964142762401,0.8433218568728904,0.08583411671995755,0.9485454961274742,141,1.6658270054766506,1
user_541,0.30925821745986937,0.2541896166191372,0.5772106732815246,0.009815672351291693,14,282.50180499594666,0
user_542,0.3929395484770237,0.2529006586577165,0.6735483510743654,0.0015134412806313557,2,167.34998728945538,0
user_543,0.9945558512330951,0.7201790539291635,0.08537200080062346,0.8968838809432502,88,0.4344917167547405,1
user_544,0.3660048546587815,0.2339393061660703,0.5681935762994869,0.05308897859565454,14,53.506796503601066,0
user_545,0.9589319226693682,0.9977489400305091,0.09694221207973008,0.6926410131759461,77,1.9817419740149826,1
user_546,0.943353476021352,0.7061032983434008,0.013376710146723036,0.7877371846435401,193,0.3156212702665081,1
user_547,0.1227329235787443,0.2707868906278609,0.7703156182121464,0.13669778525087659,12,175.97039273209722,0
user_548,0.33163240553288476,0.17981224519660494,0.7380700542195837,0.14893311472732332,10,122.9968986746701,0
user_549,0.14653096072602498,0.14946667153530918,0.6968967649597032,0.0667523028213007,13,89.11587179260223,0
user_550,0.19225492314455,0.265998336552542,0.7866933686132819,0.013397491594310794,7,177.9425188490221,0
user_551,0.2442982818918251,0.13651137129090676,0.6272883746440392,0.2283982814138658,8,81.63449506789182,0
user_552,0.3540891491231336,0.2715778761483495,0.5982588890481035,0.13036708137905648,15,106.89960904686635,0
user_553,0.3563772777660993,0.23356343100994956,0.7835171814762386,0.11363702238245431,4,202.09747955482018,0
user_554,0.8452487221215288,0.783849716886049,0.015848060953861043,0.7803729294864088,189,1.2501699236654453,1
user_555,0.3071631997646876,0.28356276346217824,0.6195253481914282,0.09209751363820064,10,230.2981629283323,0
user_556,0.885726642392824,0.7392545734289189,0.04964024472402029,0.7598479109156041,125,0.1553935849451871,1
user_557,0.9319934666932496,0.7147465527517799,0.06731932565597099,0.7701501865876296,183,1.1201931900566062,1
user_558,0.3998267459824387,0.10763606684826879,0.6345071074516181,0.19012188655329595,14,227.28058249006523,0
user_559,0.2074823129367824,0.11434735643848781,0.7985748049852182,0.0900444794790596,9,299.9431613708816,0
user_560,0.8229708149174594,0.8881347362996291,0.012913032800052515,0.837229200147701,187,0.5822081956914132,1
user_561,0.38362963184975984,0.1549038499764688,0.7812421458167476,0.17661522907736257,15,93.90721460901241,0
user_562,0.3142032924639311,0.17982784836756993,0.5756498236391967,0.27403963344364096,11,206.37116004991407,0
user_563,0.8070368736079182,0.8544438265590585,0.08848747103318355,0.6708559244836075,187,0.2352242088886266,1
user_564,0.9274548863397741,0.8641067368782827,0.03229665606991772,0.926057882978832,126,1.5324609485783143,1
user_565,0.21685769706231903,0.21628568570734472,0.5296586943054614,0.08114782201208123,9,158.8701289916218,0
user_566,0.3772603286698091,0.1941855965471859,0.5219938508670608,0.09211041178665295,14,116.99772828343454,0
user_567,0.9670112515443394,0.9031526150473494,0.05167137854623649,0.613921711024605,76,0.4416164098515467,1
user_568,0.3661096957721254,0.1401530963742411,0.5199794132655102,0.17006477463684713,13,213.2524708205742,0
user_569,0.23709102762963963,0.12880891221114693,0.6426478231284818,0.033813300589474,1,195.65777527641202,0
user_570,0.13379093736397346,0.25252631723356345,0.7636741823864205,0.12528664594032912,4,239.8096074815418,0
user_571,0.13078855978707732,0.17594833040136856,0.5159494394779447,0.25499841279548907,11,201.1443035820798,0
user_572,0.9736153960869196,0.9643657608180722,0.04592563864750154,0.8803240328469559,144,1.6411787395075563,1
user_573,0.3563299279080374,0.1773410263226291,0.7541911776451269,0.10149658188796276,10,135.60619028658033,0
user_574,0.22592973318589937,0.24852997300654406,0.5445480444287407,0.12538903552767025,8,136.0428210009794,0
user_575,0.36165437477246387,0.21969964100932887,0.6237686941956899,0.02090596848784132,7,277.75821194342336,0
user_576,0.1259880130980103,0.10946296820883505,0.6829560767431194,0.06367685839887839,11,122.83197657578796,0
user_577,0.81118129514567,0.7834365358492383,0.012225221108240536,0.8585805902935821,127,1.8603237936876325,1
user_578,0.812285263556239,0.718751044999912,0.07695729090785763,0.9617371494734717,180,0.4504781294889466,1
user_579,0.11998062100443155,0.14579894760985,0.6499337645183105,0.14488124392304713,9,190.0464488600907,0
user_580,0.319021345324091,0.22458037007456572,0.6114687746283334,0.1424831380346562,13,210.1199193502889,0
user_581,0.9550331714099842,0.7252478069462327,0.038059779398121885,0.6626901676932242,62,1.314927912207668,1
user_582,0.3808589783911478,0.19570622464383525,0.620047670183346,0.06631926778188475,13,173.77898077969127,0
user_583,0.3391574409299444,0.2475050751353026,0.6063612177231223,0.21121634536796538,5,271.49961520070275,0
user_584,0.2959552010821136,0.14777112849263194,0.704492604380323,0.2493107164756963,2,238.18715795036098,0
user_585,0.12673767388708285,0.1089695548761486,0.6050930917569433,0.15690182604970707,9,211.00737336088824,0
user_586,0.16960146637823803,0.2521542021428622,0.6042416301556315,0.2461634301676428,5,117.19159760930266,0
user_587,0.36313828304465634,0.2870657454016665,0.5544807244312867,0.13119882365900765,2,122.93194508015829,0
user_588,0.9001080199329421,0.9244008123805768,0.010682426674869183,0.6328625940537951,64,0.8352800566759464,1
user_589,0.29569848498747847,0.21302783392023972,0.7491673538645607,0.21804552785837597,3,163.7353857432124,0
user_590,0.16127463615655996,0.21571378503894773,0.5615399094674959,0.22199005808684066,13,65.67866544081592,0
user_591,0.9010629273409015,0.8391020961769338,0.09854330271647416,0.6859364782014465,174,1.7065714703979427,1
user_592,0.22761987508250126,0.21021175727785912,0.5713961290585293,0.17974009779261138,7,134.25911029899243,0
user_593,0.14345596689255039,0.15572728971313785,0.6677288479982149,0.2992636087393136,7,283.1180266785459,0
user_594,0.121747941963442,0.20253884410626094,0.620364246656634,0.051462350926920065,5,136.7122608588311,0
user_595,0.13476557652506788,0.1257157570984893,0.5624982500161679,0.004248071818352883,6,272.39250612905414,0
user_596,0.8479237699878122,0.7834737379384231,0.02931245551610573,0.6635539004445177,199,0.2436878534868741,1
user_597,0.2989820171421438,0.10793296771196575,0.6818742071494095,0.056881865377376495,6,191.5104628483526,0
user_598,0.9366434971539113,0.8465405172330795,0.060752597215284476,0.6985103248186229,138,0.6696239649186676,1
user_599,0.9982837162713272,0.9242142162221496,0.05180116810048152,0.9540141908255297,58,0.7987037654274778,1
user_600,0.26864241939197187,0.2320804881564568,0.5023606689676945,0.03626817660304075,15,268.2723782545171,0
user_601,0.8054909494222425,0.7705370287837398,0.04144340741853836,0.7541234664253056,102,1.840015592512577,1
user_602,0.13191101988562343,0.15217766749695832,0.716182220732531,0.08837708283259312,6,255.829298373577,0
user_603,0.9563866307951994,0.9201505484288751,0.04419065655158283,0.6437239580852365,189,1.2013000290109352,1
user_604,0.34059198036854454,0.20211391477897678,0.7306271822851607,0.049885665843602586,8,279.9824615745036,0
user_605,0.3789193501799758,0.21380430058692917,0.7923027355866288,0.27356888393752826,1,149.63529441829365,0
user_606,0.3338522653127599,0.12118723990157204,0.574664909811355,0.13288803743717803,8,212.07883386474558,0
user_607,0.1946598077197137,0.2372663048081846,0.7052776834434005,0.13237683918751245,4,108.34501613211282,0
user_608,0.954118348468894,0.7237857948102236,0.05191602934580186,0.9498048885112303,147,1.5524206806968044,1
user_609,0.24049148143527502,0.17097791745709162,0.7943009019311573,0.2962633944572144,5,83.53034943232879,0
user_610,0.2575882648067988,0.2587997940644377,0.7679463497197365,0.2874981135813017,8,143.33073301290068,0
user_611,0.8049995447492273,0.7994607346799265,0.0764491723313212,0.9784918487380053,147,1.5951622971079427,1
user_612,0.17775662680661883,0.1545436573043764,0.6169151823561313,0.09115810845769919,9,144.99866728828135,0
user_613,0.39319837993619977,0.21509942972321883,0.6482231205722466,0.0563303661198384,10,128.39741699054446,0
user_614,0.3449362728071533,0.2051802615300422,0.6597613304029295,0.12382105423836845,6,162.9605761176324,0
user_615,0.9837841448868312,0.7189103316045029,0.01843552071153598,0.8695190268094204,136,0.45572737896649373,1
user_616,0.29107577870888046,0.27766271901338585,0.6993639627742287,0.1610117427864403,1,158.6165619753244,0
user_617,0.314144029341427,0.27238288809852385,0.5400198604380769,0.07186354393661894,12,244.62633594127863,0
user_618,0.29851080130836477,0.12439096830070669,0.6949341832758115,0.0887956240016003,10,146.63766884249276,0
user_619,0.36247530745309886,0.2772633960929898,0.6171790630404932,0.12385516183287477,3,178.83630478349522,0
user_620,0.23189272401649597,0.15271773424452506,0.5844367022840793,0.10967421716552919,5,99.81979454559912,0
user_621,0.9529280560551275,0.7186731017704692,0.06715069457254852,0.7171872138406639,102,0.9905049656119459,1
user_622,0.1696619310113066,0.19500780647570304,0.5498209582956534,0.24700232745747622,8,38.60233746981194,0
user_623,0.9706319031436222,0.7646695819776896,0.07440820178825336,0.6097663380138244,106,1.6797608477078687,1
user_624,0.13749711350135102,0.14970892270059258,0.6816475315868682,0.20842747026937683,8,99.55860337522381,0
user_625,0.10240487638935282,0.2686538575491824,0.6786661093280758,0.2187813276261372,7,243.70160933523314,0
user_626,0.11105863495994386,0.1902302491355356,0.5420176829175959,0.02697295464758512,10,216.23964219947234,0
user_627,0.20646689008568414,0.13935875648935128,0.7396036911567812,0.12590245912953615,14,58.052198817455505,0
user_628,0.2952618053530961,0.1321291374613131,0.5630786461602524,0.2394369418951972,5,72.60875728172181,0
user_629,0.25176716285565204,0.12048649816343625,0.5358179136084349,0.02651254114272229,11,205.55913928947118,0
user_630,0.10759495536831565,0.18969097014830416,0.5723736720792109,0.18852014629904557,15,275.61300325774573,0
user_631,0.36259474983147133,0.2569650000089114,0.6796702341979614,0.01829899473639569,6,221.48434853942004,0
user_632,0.18483227046349904,0.2726536729699947,0.5411155397634101,0.10207734832318678,7,208.45791924644644,0
user_633,0.24021579225450077,0.25858364611791806,0.6262523856646488,0.28979775144520503,3,74.12746078054073,0
user_634,0.11050228447718297,0.19362399175920392,0.6041393873593877,0.20352069829276836,13,69.83290245536901,0
user_635,0.21984727468056928,0.27176743636622824,0.6880767045326538,0.05937886312416628,1,127.22147950943815,0
user_636,0.3973135519323572,0.17034996938846705,0.6036985040359144,0.17618599963448467,4,206.47877865075472,0
user_637,0.1369877396020866,0.2587190256359071,0.729546321004681,0.14476569998716524,6,174.43065288141435,0
user_638,0.3348969740481105,0.2974768823838726,0.7520559959557331,0.2506424496872592,7,294.5156599639047,0
user_639,0.8019650682143202,0.7606983376935651,0.09886048670506342,0.7949366956228727,182,0.3553831543733751,1
user_640,0.3370427917760822,0.10070894971221347,0.7090542956247505,0.10092914160387435,6,98.16751905025532,0
user_641,0.24315536153311687,0.25974214689240815,0.7734145649128168,0.11408033042849641,8,270.26111991903883,0
user_642,0.8979228286127792,0.8916915947588735,0.08737057177368734,0.6649997085138607,83,1.5837779913124295,1
user_643,0.9747291447842799,0.75241388990829,0.09315298694413754,0.8690448257925845,55,1.0107506333258285,1
user_644,0.3220057517888293,0.20540486755534282,0.6228228839065635,0.20833793402545028,14,162.16902402587453,0
user_645,0.9307474270210492,0.7082178892902422,0.061965940302002975,0.6578611135831576,59,1.5824214187443026,1
user_646,0.2666183037291202,0.15395968898590712,0.5921085512305859,0.12025043605908535,6,95.20914191190728,0
user_647,0.33523136882682736,0.14282222138621062,0.7587773372534864,0.012827446865167768,5,291.7458435171687,0
user_648,0.9015117392718763,0.9041941012110538,0.013234294007749114,0.8388655729913947,123,0.3217238492759389,1
user_649,0.9330259285488169,0.7054498891098049,0.02678043895039217,0.9042253387688894,188,1.0903304509746332,1
user_650,0.12947704037781657,0.18749567585350985,0.7736987106494191,0.14202870563856992,12,69.75702418081852,0
user_651,0.9410517387634251,0.8807328751519666,0.0785496128766725,0.6187581825032656,183,0.24822700283070165,1
user_652,0.35516430330530135,0.25424838526717075,0.5346111998392206,0.017305662070118088,10,180.74765035179848,0
user_653,0.8238470354117948,0.7208128354870538,0.018606626840553586,0.7810301398862323,164,1.7629359084488605,1
user_654,0.18465569121447978,0.20992809030865073,0.5467497631794949,0.16868385877409478,5,189.23873628349224,0
user_655,0.19623991766871995,0.14358131150300887,0.7520322797135204,0.015991965027174315,14,295.87063883857985,0
user_656,0.19691597078283082,0.18441607026222562,0.7903170578386217,0.26972967542031,1,61.977976161962914,0
user_657,0.31575748710893703,0.22499578601786152,0.6197425713576862,0.05808856556761202,6,222.3970594614803,0
user_658,0.3098129745485927,0.15622690033494435,0.7703266544012636,0.09180129504310976,9,236.67462770343334,0
user_659,0.9390120789907548,0.7820468302967567,0.06844111660226149,0.7131592436972086,127,1.3904548324331427,1
user_660,0.24146217504973014,0.2712924949079174,0.7728305883964537,0.18220885008210838,3,190.96380375689148,0
user_661,0.16581477693151575,0.138938433583234,0.6682329089412763,0.0019314093002800624,15,31.996138480615752,0
user_662,0.18125610428418726,0.1963337986391403,0.7356441937880841,0.2480722415917292,2,180.5705000813254,0
user_663,0.8961959098389831,0.7754942174470812,0.01641659065781642,0.9090847025247275,177,0.155819762257427,1
user_664,0.258305409274603,0.19611485202950868,0.5508347827791658,0.19461096937584627,13,83.14953364889797,0
user_665,0.8927771079496291,0.8865256775259727,0.005148030485752186,0.8771046649860452,124,0.8072211494244711,1
user_666,0.14105443257754383,0.16896603842732297,0.5269470115425614,0.044268984889673256,10,134.67239821562862,0
user_667,0.2169282724452623,0.27423446138393653,0.6976405221749408,0.12505214595107414,15,51.91702107249904,0
user_668,0.1740060865394544,0.19245542261387455,0.7479846587918523,0.13008490321376387,13,155.36333774848663,0
user_669,0.36688442209187067,0.2708930547430288,0.7705708965714346,0.02527171139183163,8,244.5524926917212,0
user_670,0.3898987362739895,0.28279669156584286,0.5948186239522919,0.03341033198938217,14,245.80539409914815,0
user_671,0.38028805254242903,0.28700419718194203,0.5740534618829913,0.29357459921673595,10,92.67889511724232,0
user_672,0.1709361335727044,0.2714580282691312,0.6592110977722265,0.020901042763473265,7,203.5665722818974,0
user_673,0.22776379930067084,0.13327405797813277,0.6029907172802507,0.12266376696645943,3,114.66286846697356,0
user_674,0.18658315117564767,0.11708634304012133,0.5814439364761306,0.2974410978623978,6,228.16825904946077,0
user_675,0.3627139005396922,0.28277191051734896,0.5934973196442773,0.14789896691093732,9,186.14704271265626,0
user_676,0.9095687337583235,0.7510517661090274,0.039654792464901334,0.7767663063281485,106,0.8757261989452648,1
